"word","count","nextWord","phrase"
"louis police",7,"police","louis"
"fits into",7,"into","fits"
"playing well",7,"well","playing"
"your lips",7,"lips","your"
"follow have",7,"have","follow"
"amazed by",7,"by","amazed"
"no nothing",7,"nothing","no"
"the chesapeake",7,"chesapeake","the"
"ur mom",7,"mom","ur"
"appointment with",7,"with","appointment"
"great gift",7,"gift","great"
"milk is",7,"is","milk"
"the boot",7,"boot","the"
"open minded",7,"minded","open"
"of plants",7,"plants","of"
"level it",7,"it","level"
"still my",7,"my","still"
"eating breakfast",7,"breakfast","eating"
"might take",7,"take","might"
"dynamics of",7,"of","dynamics"
"yeah they",7,"they","yeah"
"certainly have",7,"have","certainly"
"any different",7,"different","any"
"feed you",7,"you","feed"
"is fucking",7,"fucking","is"
"good she",7,"she","good"
"fired from",7,"from","fired"
"touch on",7,"on","touch"
"who holds",7,"holds","who"
"i change",7,"change","i"
"clients who",7,"who","clients"
"thats good",7,"good","thats"
"says at",7,"at","says"
"audience in",7,"in","audience"
"we belong",7,"belong","we"
"now come",7,"come","now"
"others don't",7,"don't","others"
"in dublin",7,"dublin","in"
"you meant",7,"meant","you"
"smith of",7,"of","smith"
"in salt",7,"salt","in"
"for she",7,"she","for"
"haven't lost",7,"lost","haven't"
"working it",7,"it","working"
"done right",7,"right","done"
"lemons and",7,"and","lemons"
"holidays with",7,"with","holidays"
"shots at",7,"at","shots"
"and missed",7,"missed","and"
"rewarded with",7,"with","rewarded"
"gospel is",7,"is","gospel"
"that explains",7,"explains","that"
"tops the",7,"the","tops"
"they turn",7,"turn","they"
"not affect",7,"affect","not"
"santorum is",7,"is","santorum"
"educated and",7,"and","educated"
"be stopped",7,"stopped","be"
"for improvement",7,"improvement","for"
"improvement in",7,"in","improvement"
"gonna love",7,"love","gonna"
"intending to",7,"to","intending"
"paris is",7,"is","paris"
"that's his",7,"his","that's"
"vehicle in",7,"in","vehicle"
"thompson said",7,"said","thompson"
"a complimentary",7,"complimentary","a"
"says my",7,"my","says"
"of lost",7,"lost","of"
"been added",7,"added","been"
"really sorry",7,"sorry","really"
"a women's",7,"women's","a"
"line as",7,"as","line"
"drivers to",7,"to","drivers"
"one percent",7,"percent","one"
"a buddhist",7,"buddhist","a"
"making its",7,"its","making"
"smith is",7,"is","smith"
"as reported",7,"reported","as"
"never use",7,"use","never"
"regional and",7,"and","regional"
"more commonly",7,"commonly","more"
"stoked to",7,"to","stoked"
"great story",7,"story","great"
"tied it",7,"it","tied"
"needs an",7,"an","needs"
"starts today",7,"today","starts"
"the pen",7,"pen","the"
"with oregon",7,"oregon","with"
"you're good",7,"good","you're"
"a traitor",7,"traitor","a"
"gonna try",7,"try","gonna"
"cry when",7,"when","cry"
"more flexible",7,"flexible","more"
"my digital",7,"digital","my"
"have proven",7,"proven","have"
"by grace",7,"grace","by"
"he smiles",7,"smiles","he"
"not where",7,"where","not"
"you support",7,"support","you"
"are beyond",7,"beyond","are"
"it amazing",7,"amazing","it"
"million times",7,"times","million"
"the donation",7,"donation","the"
"for follow",7,"follow","for"
"okay well",7,"well","okay"
"girl scouts",7,"scouts","girl"
"mom when",7,"when","mom"
"a disappointing",7,"disappointing","a"
"the backs",7,"backs","the"
"backs of",7,"of","backs"
"on i'll",7,"i'll","on"
"his departure",7,"departure","his"
"no authority",7,"authority","no"
"wants his",7,"his","wants"
"to style",7,"style","to"
"be understood",7,"understood","be"
"prince of",7,"of","prince"
"be tomorrow",7,"tomorrow","be"
"here what",7,"what","here"
"and wise",7,"wise","and"
"morning how",7,"how","morning"
"not currently",7,"currently","not"
"bitch is",7,"is","bitch"
"forth from",7,"from","forth"
"current events",7,"events","current"
"christmas dinner",7,"dinner","christmas"
"been worse",7,"worse","been"
"keep waiting",7,"waiting","keep"
"note from",7,"from","note"
"lol well",7,"well","lol"
"movie it's",7,"it's","movie"
"reader of",7,"of","reader"
"should work",7,"work","should"
"the creepy",7,"creepy","the"
"also says",7,"says","also"
"kept saying",7,"saying","kept"
"settled into",7,"into","settled"
"and paying",7,"paying","and"
"month you",7,"you","month"
"were completely",7,"completely","were"
"the vendors",7,"vendors","the"
"brought their",7,"their","brought"
"food wine",7,"wine","food"
"and shopping",7,"shopping","and"
"town at",7,"at","town"
"solar panels",7,"panels","solar"
"to decrease",7,"decrease","to"
"will but",7,"but","will"
"balanced and",7,"and","balanced"
"who looks",7,"looks","who"
"some coffee",7,"coffee","some"
"workers for",7,"for","workers"
"reports to",7,"to","reports"
"aww i",7,"i","aww"
"balls in",7,"in","balls"
"i here",7,"here","i"
"better things",7,"things","better"
"was successful",7,"successful","was"
"live entertainment",7,"entertainment","live"
"hey man",7,"man","hey"
"am definitely",7,"definitely","am"
"are missing",7,"missing","are"
"scrambling to",7,"to","scrambling"
"i'm able",7,"able","i'm"
"from brooklyn",7,"brooklyn","from"
"piece i",7,"i","piece"
"order on",7,"on","order"
"england is",7,"is","england"
"detail as",7,"as","detail"
"film at",7,"at","film"
"increase their",7,"their","increase"
"forward i",7,"i","forward"
"us there",7,"there","us"
"on mondays",7,"mondays","on"
"my emotions",7,"emotions","my"
"swing and",7,"and","swing"
"how blessed",7,"blessed","how"
"same team",7,"team","same"
"but about",7,"about","but"
"actually bought",7,"bought","actually"
"with ben",7,"ben","with"
"bitch i",7,"i","bitch"
"it many",7,"many","it"
"currently at",7,"at","currently"
"really strong",7,"strong","really"
"it keep",7,"keep","it"
"tone to",7,"to","tone"
"said hey",7,"hey","said"
"cause its",7,"its","cause"
"stay strong",7,"strong","stay"
"past seven",7,"seven","past"
"and mom",7,"mom","and"
"prison time",7,"time","prison"
"already lost",7,"lost","already"
"dennis kucinich",7,"kucinich","dennis"
"county which",7,"which","county"
"same the",7,"the","same"
"rain but",7,"but","rain"
"every opportunity",7,"opportunity","every"
"please use",7,"use","please"
"two cards",7,"cards","two"
"to baseball",7,"baseball","to"
"im getting",7,"getting","im"
"move you",7,"you","move"
"it love",7,"love","it"
"starting up",7,"up","starting"
"never remember",7,"remember","never"
"song from",7,"from","song"
"tick tock",7,"tock","tick"
"my nephew",7,"nephew","my"
"awesome time",7,"time","awesome"
"countdown to",7,"to","countdown"
"do tonight",7,"tonight","do"
"fun you",7,"you","fun"
"target audience",7,"audience","target"
"users and",7,"and","users"
"got too",7,"too","got"
"a santa",7,"santa","a"
"my treadmill",7,"treadmill","my"
"will repeat",7,"repeat","will"
"greatest thing",7,"thing","greatest"
"by anyone",7,"anyone","by"
"room has",7,"has","room"
"room because",7,"because","room"
"financial system",7,"system","financial"
"take years",7,"years","take"
"begin their",7,"their","begin"
"the automaker",7,"automaker","the"
"her decision",7,"decision","her"
"can focus",7,"focus","can"
"student i",7,"i","student"
"career the",7,"the","career"
"were served",7,"served","were"
"welcome thank",7,"thank","welcome"
"don't write",7,"write","don't"
"new school",7,"school","new"
"blown out",7,"out","blown"
"and humid",7,"humid","and"
"download the",7,"the","download"
"navy blue",7,"blue","navy"
"my windows",7,"windows","my"
"items like",7,"like","items"
"approved for",7,"for","approved"
"smile for",7,"for","smile"
"time lol",7,"lol","time"
"work up",7,"up","work"
"wrong person",7,"person","wrong"
"is slow",7,"slow","is"
"to stress",7,"stress","to"
"from taking",7,"taking","from"
"that's better",7,"better","that's"
"of placing",7,"placing","of"
"phone service",7,"service","phone"
"falling to",7,"to","falling"
"square in",7,"in","square"
"defended the",7,"the","defended"
"who first",7,"first","who"
"milk a",7,"a","milk"
"test in",7,"in","test"
"you mr",7,"mr","you"
"who pay",7,"pay","who"
"receive and",7,"and","receive"
"on real",7,"real","on"
"an announcement",7,"announcement","an"
"better you",7,"you","better"
"not bring",7,"bring","not"
"or going",7,"going","or"
"they're looking",7,"looking","they're"
"modes of",7,"of","modes"
"facts of",7,"of","facts"
"ones at",7,"at","ones"
"of colour",7,"colour","of"
"used all",7,"all","used"
"in storage",7,"storage","in"
"volunteering at",7,"at","volunteering"
"myself how",7,"how","myself"
"pretty please",7,"please","pretty"
"get busy",7,"busy","get"
"pretty impressive",7,"impressive","pretty"
"he killed",7,"killed","he"
"video camera",7,"camera","video"
"to quickly",7,"quickly","to"
"board said",7,"said","board"
"research firm",7,"firm","research"
"when many",7,"many","when"
"by moving",7,"moving","by"
"and sentenced",7,"sentenced","and"
"when students",7,"students","when"
"jars of",7,"of","jars"
"emphasized that",7,"that","emphasized"
"after days",7,"days","after"
"days without",7,"without","days"
"sunday evening",7,"evening","sunday"
"your neck",7,"neck","your"
"on pbs",7,"pbs","on"
"same age",7,"age","same"
"our seats",7,"seats","our"
"feeling bad",7,"bad","feeling"
"hooking up",7,"up","hooking"
"about from",7,"from","about"
"a candle",7,"candle","a"
"i ve",7,"ve","i"
"awhile back",7,"back","awhile"
"bryce harper",7,"harper","bryce"
"a laser",7,"laser","a"
"site a",7,"a","site"
"hundred yards",7,"yards","hundred"
"yards from",7,"from","yards"
"also being",7,"being","also"
"oil from",7,"from","oil"
"cool with",7,"with","cool"
"jimmy carter",7,"carter","jimmy"
"glad it",7,"it","glad"
"my hip",7,"hip","my"
"we're open",7,"open","we're"
"life time",7,"time","life"
"time don't",7,"don't","time"
"gotta say",7,"say","gotta"
"real i",7,"i","real"
"with last",7,"last","with"
"part for",7,"for","part"
"find other",7,"other","find"
"college basketball",7,"basketball","college"
"your favor",7,"favor","your"
"just moved",7,"moved","just"
"bars in",7,"in","bars"
"days now",7,"now","days"
"in someone",7,"someone","in"
"head against",7,"against","head"
"summer we",7,"we","summer"
"talk or",7,"or","talk"
"resident said",7,"said","resident"
"and enjoyable",7,"enjoyable","and"
"witnessed the",7,"the","witnessed"
"hell are",7,"are","hell"
"final day",7,"day","final"
"and relax",7,"relax","and"
"step outside",7,"outside","step"
"it except",7,"except","it"
"mean you're",7,"you're","mean"
"my trainer",7,"trainer","my"
"that ur",7,"ur","that"
"other country",7,"country","other"
"still recovering",7,"recovering","still"
"always want",7,"want","always"
"gig at",7,"at","gig"
"you new",7,"new","you"
"managers and",7,"and","managers"
"its as",7,"as","its"
"point we",7,"we","point"
"with back",7,"back","with"
"because many",7,"many","because"
"worry too",7,"too","worry"
"should run",7,"run","should"
"biography of",7,"of","biography"
"he taught",7,"taught","he"
"what color",7,"color","what"
"repeating the",7,"the","repeating"
"the horns",7,"horns","the"
"district attorney's",7,"attorney's","district"
"and painful",7,"painful","and"
"meet them",7,"them","meet"
"afternoon she",7,"she","afternoon"
"your latest",7,"latest","your"
"ordering the",7,"the","ordering"
"shaping up",7,"up","shaping"
"showing me",7,"me","showing"
"suspect in",7,"in","suspect"
"must know",7,"know","must"
"litany of",7,"of","litany"
"they pass",7,"pass","they"
"spend his",7,"his","spend"
"which according",7,"according","which"
"world through",7,"through","world"
"small that",7,"that","small"
"extended the",7,"the","extended"
"that lie",7,"lie","that"
"where as",7,"as","where"
"words about",7,"about","words"
"open air",7,"air","open"
"sand the",7,"the","sand"
"the attraction",7,"attraction","the"
"vowing to",7,"to","vowing"
"sept and",7,"and","sept"
"the taco",7,"taco","the"
"go camping",7,"camping","go"
"busy weekend",7,"weekend","busy"
"the j",7,"j","the"
"cooper and",7,"and","cooper"
"and lauren",7,"lauren","and"
"challenges facing",7,"facing","challenges"
"to orlando",7,"orlando","to"
"david beckham",7,"beckham","david"
"that's quite",7,"quite","that's"
"lands on",7,"on","lands"
"they're really",7,"really","they're"
"your gonna",7,"gonna","your"
"ray allen",7,"allen","ray"
"sacrifice and",7,"and","sacrifice"
"f ing",7,"ing","f"
"it somewhere",7,"somewhere","it"
"can fill",7,"fill","can"
"beautiful as",7,"as","beautiful"
"and happiness",7,"happiness","and"
"it amazes",7,"amazes","it"
"a lonely",7,"lonely","a"
"first encounter",7,"encounter","first"
"the eve",7,"eve","the"
"and places",7,"places","and"
"and al",7,"al","and"
"member who",7,"who","member"
"who taught",7,"taught","who"
"sunday school",7,"school","sunday"
"anything more",7,"more","anything"
"sale this",7,"this","sale"
"my progress",7,"progress","my"
"can't feel",7,"feel","can't"
"i answered",7,"answered","i"
"a hectic",7,"hectic","a"
"key part",7,"part","key"
"pets and",7,"and","pets"
"can experience",7,"experience","can"
"bringing you",7,"you","bringing"
"flights to",7,"to","flights"
"upwards of",7,"of","upwards"
"an outfit",7,"outfit","an"
"an objective",7,"objective","an"
"u.s bank",7,"bank","u.s"
"walk a",7,"a","walk"
"the address",7,"address","the"
"brings in",7,"in","brings"
"definitely in",7,"in","definitely"
"shoot at",7,"at","shoot"
"began when",7,"when","began"
"april of",7,"of","april"
"stolen property",7,"property","stolen"
"whenever they",7,"they","whenever"
"other a",7,"a","other"
"together some",7,"some","together"
"thanks glad",7,"glad","thanks"
"you're enjoying",7,"enjoying","you're"
"time left",7,"left","time"
"and louis",7,"louis","and"
"well i'd",7,"i'd","well"
"by music",7,"music","by"
"delicious food",7,"food","delicious"
"deliver a",7,"a","deliver"
"for john",7,"john","for"
"in traditional",7,"traditional","in"
"would reduce",7,"reduce","would"
"trend that",7,"that","trend"
"significant other",7,"other","significant"
"wednesday i",7,"i","wednesday"
"millions in",7,"in","millions"
"now serving",7,"serving","now"
"the solid",7,"solid","the"
"painting in",7,"in","painting"
"steve blake",7,"blake","steve"
"thank everyone",7,"everyone","thank"
"with small",7,"small","with"
"too not",7,"not","too"
"i'll still",7,"still","i'll"
"your stuff",7,"stuff","your"
"feeling much",7,"much","feeling"
"the chips",7,"chips","the"
"can kick",7,"kick","can"
"the quran",7,"quran","the"
"and vegetable",7,"vegetable","and"
"so loud",7,"loud","so"
"by raising",7,"raising","by"
"their hand",7,"hand","their"
"way that's",7,"that's","way"
"i'm liking",7,"liking","i'm"
"i discover",7,"discover","i"
"my version",7,"version","my"
"your so",7,"so","your"
"protected from",7,"from","protected"
