"word","count","nextWord","phrase"
"for the home",4,"home","for the"
"the silent treatment",4,"treatment","the silent"
"sold to the",4,"the","sold to"
"need to try",4,"try","need to"
"city of portland",4,"portland","city of"
"when the rain",4,"rain","when the"
"i can breathe",4,"breathe","i can"
"a three pointer",4,"pointer","a three"
"the first real",4,"real","the first"
"probably because i",4,"i","probably because"
"turned out that",4,"that","turned out"
"called how to",4,"to","called how"
"employee of the",4,"the","employee of"
"a suspended license",4,"license","a suspended"
"words for the",4,"the","words for"
"tonight on the",4,"the","tonight on"
"the previous three",4,"three","the previous"
"of room to",4,"to","of room"
"what makes them",4,"them","what makes"
"just finished up",4,"up","just finished"
"but if this",4,"this","but if"
"informed of the",4,"the","informed of"
"with the department",4,"department","with the"
"are on twitter",4,"twitter","are on"
"for some great",4,"great","for some"
"to arrange a",4,"a","to arrange"
"let me finish",4,"finish","let me"
"not even funny",4,"funny","not even"
"who lost his",4,"his","who lost"
"other stuff to",4,"to","other stuff"
"you're likely to",4,"to","you're likely"
"likely to see",4,"see","likely to"
"but added that",4,"that","but added"
"on tuesday but",4,"but","on tuesday"
"the idea and",4,"and","the idea"
"my new best",4,"best","my new"
"a safe trip",4,"trip","a safe"
"up to mph",4,"mph","up to"
"done with my",4,"my","done with"
"a full recovery",4,"recovery","a full"
"freshman year of",4,"of","freshman year"
"it be to",4,"to","it be"
"lead by example",4,"example","lead by"
"she plans to",4,"to","she plans"
"plans to keep",4,"keep","plans to"
"how far she",4,"she","how far"
"from making a",4,"a","from making"
"to implement the",4,"the","to implement"
"teens in the",4,"the","teens in"
"of a police",4,"police","of a"
"just a handful",4,"handful","just a"
"station is where",4,"where","station is"
"of gift cards",4,"cards","of gift"
"going on about",4,"about","going on"
"center is a",4,"a","center is"
"program that will",4,"will","program that"
"we'll get you",4,"you","we'll get"
"to a park",4,"park","to a"
"company said the",4,"the","company said"
"for helping us",4,"us","for helping"
"a good show",4,"show","a good"
"ask me about",4,"about","ask me"
"you too have",4,"have","you too"
"have to catch",4,"catch","have to"
"question as to",4,"to","question as"
"best time of",4,"of","best time"
"ability to see",4,"see","ability to"
"the answer and",4,"and","the answer"
"not think he",4,"he","not think"
"giving it to",4,"to","giving it"
"allows him to",4,"to","allows him"
"up with your",4,"your","up with"
"a full size",4,"size","a full"
"yeah you know",4,"know","yeah you"
"will reduce the",4,"the","will reduce"
"the average age",4,"age","the average"
"might be worth",4,"worth","might be"
"co founder and",4,"and","co founder"
"founder and chief",4,"chief","founder and"
"should i have",4,"have","should i"
"they are like",4,"like","they are"
"are like the",4,"the","are like"
"require them to",4,"to","require them"
"go home i",4,"i","go home"
"and now she",4,"she","and now"
"her husband for",4,"for","her husband"
"the missouri gaming",4,"gaming","the missouri"
"i shall have",4,"have","i shall"
"and make up",4,"up","and make"
"backdrop for the",4,"the","backdrop for"
"over and done",4,"done","over and"
"the giants in",4,"in","the giants"
"giants in the",4,"the","giants in"
"part of you",4,"you","part of"
"that wants to",4,"to","that wants"
"are your favorite",4,"favorite","are your"
"cute i have",4,"have","cute i"
"me to trust",4,"trust","me to"
"for the sixth",4,"sixth","for the"
"break down the",4,"the","break down"
"keep this in",4,"in","keep this"
"several thousand dollars",4,"dollars","several thousand"
"thousand dollars in",4,"in","thousand dollars"
"showing up at",4,"at","showing up"
"in his or",4,"or","in his"
"buy a ticket",4,"ticket","buy a"
"a ticket to",4,"to","a ticket"
"a single to",4,"to","a single"
"thanks glad you",4,"you","thanks glad"
"for the west",4,"west","for the"
"in the inner",4,"inner","in the"
"talking about what",4,"what","talking about"
"you called me",4,"me","you called"
"saturday p.m sunday",4,"sunday","saturday p.m"
"hope it stays",4,"stays","hope it"
"this way for",4,"for","this way"
"i missed a",4,"a","i missed"
"a nice way",4,"way","a nice"
"will choose to",4,"to","will choose"
"on to talk",4,"talk","on to"
"with and a",4,"a","with and"
"story is a",4,"a","story is"
"a precursor to",4,"to","a precursor"
"your own to",4,"to","your own"
"one that you",4,"you","one that"
"out of stock",4,"stock","out of"
"not be an",4,"an","not be"
"said we're looking",4,"looking","said we're"
"and i'll get",4,"get","and i'll"
"just not enough",4,"enough","just not"
"that we try",4,"try","that we"
"to see titanic",4,"titanic","to see"
"the blind side",4,"side","the blind"
"the gift shop",4,"shop","the gift"
"guest on the",4,"the","guest on"
"you can't expect",4,"expect","you can't"
"put a few",4,"few","put a"
"but at that",4,"that","but at"
"apologies for the",4,"the","apologies for"
"and only you",4,"you","and only"
"the front line",4,"line","the front"
"person on earth",4,"earth","person on"
"to hurt a",4,"a","to hurt"
"an extra ticket",4,"ticket","an extra"
"doing it in",4,"in","doing it"
"it's a gift",4,"gift","it's a"
"might sound like",4,"like","might sound"
"of a focus",4,"focus","of a"
"wondering why i",4,"i","wondering why"
"cars in the",4,"the","cars in"
"he likes the",4,"the","he likes"
"on by and",4,"and","on by"
"column on the",4,"the","column on"
"i'm sure and",4,"and","i'm sure"
"he looked around",4,"around","he looked"
"then have a",4,"a","then have"
"to deliver the",4,"the","to deliver"
"that's why i'm",4,"i'm","that's why"
"to end well",4,"well","to end"
"about the law",4,"law","about the"
"for the baltimore",4,"baltimore","for the"
"my new twitter",4,"twitter","my new"
"think i'm the",4,"the","think i'm"
"where its at",4,"at","where its"
"of only two",4,"two","of only"
"ranked among the",4,"the","ranked among"
"tell me a",4,"a","tell me"
"in the no",4,"no","in the"
"guys and i",4,"i","guys and"
"to a fine",4,"fine","to a"
"students who will",4,"will","students who"
"i get more",4,"more","i get"
"video will be",4,"be","video will"
"agree with them",4,"them","agree with"
"as it began",4,"began","as it"
"the no pick",4,"pick","the no"
"no pick in",4,"in","no pick"
"new orleans saints",4,"saints","new orleans"
"in any season",4,"season","in any"
"have that problem",4,"problem","have that"
"to be taking",4,"taking","to be"
"get to play",4,"play","get to"
"of the town's",4,"town's","of the"
"so that's why",4,"why","so that's"
"political action committee",4,"committee","political action"
"me to pay",4,"pay","me to"
"to the chicken",4,"chicken","to the"
"to the boys",4,"boys","to the"
"new york daily",4,"daily","new york"
"york daily news",4,"news","york daily"
"the substance of",4,"of","the substance"
"services will be",4,"be","services will"
"will be offering",4,"offering","will be"
"cheese for the",4,"the","cheese for"
"the couch watching",4,"watching","the couch"
"standard of living",4,"living","standard of"
"on the freeway",4,"freeway","on the"
"in the magazine",4,"magazine","in the"
"of year again",4,"again","of year"
"the end product",4,"product","the end"
"the law which",4,"which","the law"
"to citizenship for",4,"for","to citizenship"
"young illegal immigrants",4,"immigrants","young illegal"
"of our life",4,"life","of our"
"life is the",4,"the","life is"
"of the columbia",4,"columbia","of the"
"he wants his",4,"his","he wants"
"the wood was",4,"was","the wood"
"had been there",4,"there","had been"
"two of those",4,"those","two of"
"next version of",4,"of","next version"
"city was arrested",4,"arrested","city was"
"he deserves it",4,"it","he deserves"
"on a fresh",4,"fresh","on a"
"they don't look",4,"look","they don't"
"and catching up",4,"up","and catching"
"a problem i",4,"i","a problem"
"into a two",4,"two","into a"
"i never realized",4,"realized","i never"
"the baby was",4,"was","the baby"
"called the new",4,"new","called the"
"got pulled over",4,"over","got pulled"
"living in this",4,"this","living in"
"wing of the",4,"the","wing of"
"had been going",4,"going","had been"
"sorry about the",4,"the","sorry about"
"of it being",4,"being","of it"
"so thankful that",4,"that","so thankful"
"one reason i",4,"i","one reason"
"my age i",4,"i","my age"
"this i thought",4,"thought","this i"
"that in many",4,"many","that in"
"parked in the",4,"the","parked in"
"in they are",4,"are","in they"
"awesome can't wait",4,"wait","awesome can't"
"when you first",4,"first","when you"
"was being held",4,"held","was being"
"if you start",4,"start","if you"
"time i come",4,"come","time i"
"greeted by a",4,"a","greeted by"
"also suggested that",4,"that","also suggested"
"mail from the",4,"the","mail from"
"of greater st",4,"st","of greater"
"greater st louis",4,"louis","greater st"
"from million to",4,"to","from million"
"half a billion",4,"billion","half a"
"reports from the",4,"the","reports from"
"government accountability office",4,"office","government accountability"
"past several years",4,"years","past several"
"in opposition to",4,"to","in opposition"
"news that the",4,"the","news that"
"i've seen that",4,"that","i've seen"
"you should probably",4,"probably","you should"
"said that's a",4,"a","said that's"
"so hot in",4,"in","so hot"
"of their house",4,"house","of their"
"effort to keep",4,"keep","effort to"
"opening night of",4,"of","opening night"
"her new book",4,"book","her new"
"to the path",4,"path","to the"
"per square foot",4,"foot","per square"
"a lawyer and",4,"and","a lawyer"
"at missouri baptist",4,"baptist","at missouri"
"be possible for",4,"for","be possible"
"you guys and",4,"and","you guys"
"how long is",4,"is","how long"
"looks like we",4,"we","looks like"
"already following you",4,"you","already following"
"through social media",4,"media","through social"
"i can guarantee",4,"guarantee","i can"
"was a black",4,"black","was a"
"american idol is",4,"is","american idol"
"them a try",4,"try","them a"
"a conversation between",4,"between","a conversation"
"life i love",4,"love","life i"
"in the lawsuit",4,"lawsuit","in the"
"my hubby and",4,"and","my hubby"
"it's much more",4,"more","it's much"
"a future in",4,"in","a future"
"cut in the",4,"the","cut in"
"to complete a",4,"a","to complete"
"of government in",4,"in","of government"
"in u.s history",4,"history","in u.s"
"fall into a",4,"a","fall into"
"they are one",4,"one","they are"
"is too bad",4,"bad","is too"
"president nicolas sarkozy",4,"sarkozy","president nicolas"
"first round draft",4,"draft","first round"
"you go with",4,"with","you go"
"the top pick",4,"pick","the top"
"point where he",4,"he","point where"
"his body and",4,"and","his body"
"the perils of",4,"of","the perils"
"should know by",4,"by","should know"
"might try to",4,"to","might try"
"if he wanted",4,"wanted","if he"
"to the delight",4,"delight","to the"
"delight of the",4,"the","delight of"
"in a national",4,"national","in a"
"you're gonna get",4,"get","you're gonna"
"sense of a",4,"a","sense of"
"after winning the",4,"the","after winning"
"her i can't",4,"can't","her i"
"his love for",4,"for","his love"
"season has been",4,"been","season has"
"that will do",4,"do","that will"
"in early august",4,"august","in early"
"a deal that",4,"that","a deal"
"she got the",4,"the","she got"
"for over an",4,"an","for over"
"school will be",4,"be","school will"
